text,metadata
"Title: 
""Yes, it can be a good idea to close unused credit cards.  I am going to give some reasons why it can be a good idea to close unused accounts, and then I will talk about why it is NOT necessarily a bad idea. Why it can be a good idea to close unused accounts """"I'd like to close the cards.""""  That is reason enough.   Simplifying your financial life is a good thing.  Fewer accounts let you focus your energy on the accounts that you actually use. Unused accounts still need to be monitored for fraud. You mentioned that you have high credit card balances that you are carrying.  This may indicate that you have trouble using credit responsibly, and having more credit available to you might be a temptation for you. If these unused cards have annual fees, keeping them open will cost money. Unused cards sometimes get closed by the bank due to inactivity.  As a result, the advice often given is that, in addition to not closing them, you are supposed to charge something to it every month.  This, of course, takes more of your time and energy to worry about, as well as giving you another monthly bill to pay. Why it is NOT necessarily a bad idea to close unused accounts Other answers will tell you that it may hurt your credit score for two reasons: it would increase your utilization and lower your average account age.  Before we talk about the validity of these two points, we need to discuss the importance of the credit score. Depending on what your credit score currently is, these actions may have minimal impact on your life.  If you are in the mid 700's or higher, your score is excellent, and closing these cards will likely not impact anything for you in a significant way. If you aren't that high in your score yet, do you have an immediate need for a high score?  Are you planning on getting more credit cards, or take out any more loans?  I would suggest that, since you have credit card debt, you shouldn't be taking out any new loans until you get that cleaned up.  So your score in the mean time is not very important. Are you currently working on eliminating this credit card debt?  If so, your utilization number will improve, even after you close these accounts, when you get those paid off.  Utilization has only a temporary effect on your score; when your utilization improves, your score improves immediately. Your average account age may or may not improve when you close these accounts, depending on how old they are compared to the accounts you are leaving open.  However, the impact of this might not be as much as you think. I realize that this advice is different from other answers, or other things that you may read online.  But in my own life, I do a lot of things that are supposedly bad for the credit score: I only have two credit cards, ages 2.5 and 1.5 years.  (I closed my other cards when I got these.)  My typical monthly utilization is around 25% on these cards, although I pay off the balance in full each month, never paying interest.  I have no car loan anymore, and my mortgage is only 4 months old.  No other debt.  Despite those """"terrible"""" credit practices, my credit score is very high. Conclusion Make your payments on time, get out of debt, and your score will be fine.  Don't keep unwanted accounts open just because someone told you that you should.""",{'doc_id': '326094'}
"Title: 
It really is dependent upon your goals.  What are your short term needs?  Do you need a car/clothing/high cost apartment/equipment when you start your career?  For those kinds of things, a savings account might be best as you will need to have quick access to cash. Many have said that people need two careers, the one they work in and being an investor.  You can start on that second career now.  Open up some small accounts to get the feel for investing.  This can be index funds, or something more specialized.  I would put money earmarked for a home purchase in funds with a lower beta (fluctuation) and some in index funds.  You probably would want to get a feel for what and where you will actually be doing in your career prior to making a leap into a home purchase.  So figure you have about 5 years.  That gives you time to ride out the waves in the market. BTW, good job on your financial situation.  You are set up to succeed.",{'doc_id': '328691'}
"Title: 
""As the other answer said, the person who owns the lent stock does not benefit directly.  They may benefit indirectly in that brokers can use the short lending profits to reduce their fees or in that they have the option to short other stocks at the same terms.   Follow-up question: what prevents the broker lending the shares for a very short time (less than a day), pocketing the interest and returning the lenders their shares without much change in share price (because borrowing period was very short). What prevents them from doing that many times a day ? Lack of market.   Short selling for short periods of time isn't so common as to allow for """"many"""" times a day.  Some day traders may do it occasionally, but I don't know that it would be a reliable business model to supply them.  If there are enough people interested in shorting the stock, they will probably want to hold onto it long enough for the anticipated movement to happen.   There are transaction costs here.  Both fees for trading at all and the extra charges for short sale borrowing and interest.  Most stocks do not move down by large enough amounts """"many"""" times a day.  Their fluctuations are smaller.  If the stock doesn't move enough to cover the transaction fees, then that seller lost money overall.  Over time, sellers like that will stop trading, as they will lose all their money.   All that said, there are no legal blocks to loaning the stock out many times, just practical ones.  If a stock was varying wildly for some bizarre reason, it could happen.""",{'doc_id': '329662'}
"Title: 
I would definitely be putting in enough to get the most out of the match.  Only reasons I can think of not too would be: Other than that, not investing in the 401(k) is turning down free money. Edit based on feedback in comments. The only time I would advocate number 1 is if you are intensely committed to getting out of debt, were on a very tight budget and had eliminated all non-essential spending. In that situation only, I think the mental benefit of having that last debt paid off would be worth more than a few dollars in interest.",{'doc_id': '330058'}
"Title: 
You simply add the dividend to the stock price when calculating its annual return. So for year one, instead of  it would be",{'doc_id': '332567'}
"Title: 
""The only good reason I find to close cards are: it's a card with an annual fee that you don't need.  No point bleeding money each year. churning rewards.  Open card to get bonus promotion such as """"spend $500 in first 3 months, get $200 bonus"""".  Close card and open a year later to do that same bonus again if available.  Many cards don't allow you to do this. making room for newer cards at the same bank.  Example, you have 5 Chase Cards and you want to apply for a 6th.  Chase says you have maximized your credit they will extend you.  You close one of your existing cards to get that new card. I have seen that many banks allow you to shift over some over your existing available credit to your new card without having to close them.""",{'doc_id': '334111'}
"Title: 
I would always suggest rolling over 401(k) plans to traditional IRAs when possible.  Particularly, assuming there is enough money in them that you can get a fee-free account at somewhere like Fidelity or Vanguard.  This is for a couple of reasons. First off, it opens up your investment choices significantly and can allow you significantly reduced expenses related to the account.  You may be able to find a superior offering from Vanguard or Fidelity to what your employer's 401(k) plan allows; typically they only allow a small selection of funds to choose from.  You also may be able to reduce the overhead fees, as many 401(k) plans charge you an administrative fee for being in the plan separate from the funds' costs. Second, it allows you to condense 401(k)s over time; each time you change employers, you can rollover your 401(k) to your regular IRA and not have to deal with a bunch of different accounts with different passwords and such.  Even if they're all at the same provider, odds are you will have to use separate accounts. Third, it avoids issues if your employer goes out of business.  While 401(k) plans are generally fully funded (particularly for former employers who you don't have match or vesting concerns with), it can be a pain sometimes when the plan is terminated to access your funds - they may be locked for months while the bankruptcy court works things out. Finally, employers sometimes make it expensive for you to stay in - particularly if you do have a very small amount.  Don't assume you're allowed to stay in the former employer's 401(k) plan fee-free; the plan will have specific instructions for what to do if you change employers, and it may include being required to leave the plan - or more often, it could increase the fees associated with the plan if you stay in.  Getting out sometimes will save you significantly, even with a low-cost plan.",{'doc_id': '335991'}
"Title: 
how can I keep my website running for posterity after I die?   If this is the real problem, incorporate a non-profit corporation or have a lawyer set up a foundation.  Those will survive after your death and their bank accounts with them.   You might even find someone willing to do this for you.  It sounds like a neat business.  Collect the ad revenue, charge a fee, pay the web hosting.  Heck, this is a decent deal for a web host.  Provide the web hosting; collect the ad revenue.",{'doc_id': '337165'}
"Title: 
This site shows a list of (mostly) industrial uses of gold:  http://geology.com/minerals/gold/uses-of-gold.shtml If you ignore the first two uses, jewelry and coinage, there remains aerospace, computers, electronics, dentistry and medicine. It's worth noting that gold comes in the same chemical family as both copper and silver, meaning that gold can serve most of their uses, although not as well.",{'doc_id': '337764'}
"Title: 
When my orders fill, I'll often see a 1000 shares go through over 4-6 transactions, with a few cents difference high to low, but totaling the transaction cost, it adds to one commission (say $10 for my broker). Are you sure a series of partial fills would result in as many as 20 commissions?",{'doc_id': '340214'}
"Title: 
While tax deferral is a nice feature, the 401k is not the Holy Grail.  I've seen plenty of 401k's where the investment options are horrible: sub-par performance, high fees, limited options.   That's great that you've maxed out your Roth IRA.  I commend you for that.   As long as the investment options in your 401k are good, then I would stick with it.",{'doc_id': '341146'}
"Title: 
""I'd start with a Google search for """"best backtesting tools."""" Does your online brokerage offer anything? You already understand that the data is the important part.  The good stuff isn't free. But yeah, if you have some money to spend you can get more than enough data to completely overwhelm you. :)""",{'doc_id': '342258'}
"Title: 
""The underpayment """"penalty"""" is just interest on the late payments--willful or not has nothing to do with it.  When they feel it's willful there will be additional penalties.""",{'doc_id': '342756'}
"Title: 
""I have never double-answered till now.  This loan can't be taken out of context. By the way, how much is it? What rate? """"Debt bad."""" Really? Line the debt up. This is the highest debt you have. But, you work for a company that offers a generous match, i.e. the match to your 401(k). Now, it's a choice, pay off 6% debt or deposit that money to get an immediate 100% return.  Your question has validity. In the end, we can tell you when to pay off the debt. After - The issue is that you are quoting a third party without having the discussion or ever being privy to it. In court, this is called 'hearsay.' The best we can do is offer both sides of the issue and priority for the payments. Welcome to Money.SE, nice first question.""",{'doc_id': '345895'}
"Title: 
In older days the merchants and their merchant banks[or service providers] would take funds in their currency. Say in this case USD. When the charge hits the issuer bank, the merchant and merchant bank gets there USD and were happy. The user would get charged in local currency Shekel in this case. The rate applied by his bank [and card provider, Visa/Master also take a cut] is the standard shelf rate to individuals.   When business growing and banking becoming more sophisticated, lots of Merchant Banks and Merchants have created a new business, if you offer Shekel to all users then you have lots of Shekel that you can convert into USD. So in this model, the Merchant makes some more profit from Fx spread, the Merchant Bank makes good money in Fx. Your Bank [and card network] loose out. You stand to gain because you potentially get a better rate. All this theory is good. But the rates are moving and its quite difficult to find out if the rates offered directly by EI AI would be better than those offered by your bank. I have no experience in this example, but I have tried this with large shops, buy 2 items one charge in GBP and other in local currency around 2-3 times spread over a year. The difference in rate was close to identical, at times better or worse in range of .02%",{'doc_id': '348955'}
"Title: 
because the market price for good investment advice isn't that low. investment advice is subject to market pricing just like any other good or service.  if you are good enough at investing that you seek increased volatility opportunities, you will have no trouble finding investors willing to give you a share of the upside without any of the downside risk.",{'doc_id': '352271'}
"Title: 
The answer is that other than a small number of applications (the approx. 10% of gold production that goes to 'industrial uses') gold does not have intrinsic value beyond being pretty and rare (and useful for making jewelry.)  There are a number of 'industrial' applications and uses for gold (see other answers for a list) but the volume consumed this way is fairly small, especially relative to the capacity to mine new gold and reclaim existing gold. If you removed investment, and jewelry usage (especially culturally driven jewelry usage) then there's no way the remaining uses for industry and dentistry could sustain the price levels we currently see for gold.  Furthermore, and perhaps more importantly, the best data I can find for this shows the total number of tons consumed for industrial uses has been shrinking for several years now, and that was prior to recent price increases, so it is difficult to tie that reduced demand to increasing prices.  And one might postulate in a 'collapsed society' you seem to be referring to in your question, that a lot of the recent industrial demand (e.g. the '50 cents of gold in each cellphone') could quite possibly disappear entirely.   The argument many people use for gold having value is usually 'been used as money for thousands of years'.  But this confuses gold having a value of its own with the reasons why something makes a useful currency.  Gold has a large number of characteristics that make it an ideal currency, and of all the elements available it is perhaps the best physical element to serve as a currency. BUT just as with a dollar bill, just because it is a good currency, does NOT give it an intrinsic value. Any currency is only worth what someone will trade you for it.  The value is set by the economy etc., not the medium used as a currency.   So yes, people will probably always use gold as money, but that doesn't make the money worth anything, it's just a medium of exchange. Incidentally two other things should be noted.  The first is that you have a problem when the medium itself used for a currency becomes worth more than the face value.  Hence why we stopped using silver in coins, and there were concerns over pennies due to the price of copper. This leads to the second point, which is that currently, gold is TOO RARE to suffice as a world currency, hence why all countries went off the gold standard years ago.  The size of national and global economies was growing faster than the supply of gold, and hence it was becoming impossible to have enough gold to back all the currencies (inflation concerns aside).",{'doc_id': '352485'}
"Title: 
""There are a number of bona fide reasons to consider here. If there is a cost to discharging a security packet, or a mortgage, it may not be convenient if we are advanced in the repayment schedule. Early exit fees may apply, or the interest may be """"pre-determined"""". As a rule of thumb, when we are talking about rates above 10% p.a. then arrangements should be short (bridging finance - keep it short and charge 'em heaps), and for personal arrangements, small.""",{'doc_id': '352638'}
"Title: 
I am surprised no one has mentioned the two biggest things (in my opinion).  Or I should say, the two biggest things to me.  First, 1099 have to file quarterly self employment taxes.  I do not know for certain but I have heard that often times you will end up paying more this way then even a W-2 employees.  Second, an LLC allows you to deduct business expenses off the top prior to determining what you pay in taxes as pass-through income.  With 1099 you pay the same taxes regardless of your business expenses unless they are specifically allowed as a 1099 contractor (which most are not I believe).  So what you should really do is figure out the expense you incur as a result of doing your business and check with an accountant to see if those expenses would be deductible in an LLC and if it offsets a decent amount of your income to see if it would be worth it.  But I have read a lot of books and listened to a lot of interviews about wealthy people and most deal in companies not contracts.  Most would open a new business and add clients rather than dealing in 1099 contracts.  Just my two cents... Good luck and much prosperity.",{'doc_id': '352640'}
"Title: 
""If you start an LLC with you as the sole member it will be considered a disregarded entity.  This basically means that you have the protection of being a company, but all your revenues will go on your personal tax return and be taxed at whatever rate your personal rate calculates to based on your situation.  Now here is the good stuff.  If you file Form 2553 you can change your sole member LLC to file as an S Corp.  Once you have done this it changes the game on how you can pay out what your company makes.  You will need to employ yourself and give a """"reasonable"""" salary.  This will be reported to the IRS and you will file your normal tax returns and they will be taxed based on your situation. Now as the sole member you can then pay yourself """"distribution to share holders"""" from your account and this money is not subject to normal fica and social security tax (check with your tax guy) and MAKE SURE to document correctly.  The other thing is that on that same form you can elect to have a different fiscal year than the standard calendar IRS tax year.  This means that you could then take part of profits in one tax year and part in another so that you don't bump yourself into another tax bracket.  Example:  You cut a deal and the company makes 100,000 in profit that you want to take as a distribution.  If you wrote yourself a check for all of it then it could put you into another tax bracket.  If your fiscal year were to end say on sept 30 and you cut the deal before that date then you could write say 50,000 this year and then on jan 1 write the other check.""",{'doc_id': '352838'}
"Title: 
You could buy Bitcoins. They are even more deflationary than Swiss Francs.  But the exchange rate is currently high, and so is the risk in case of volatility.  So maybe buy an AltCoin instead. See altcoin market capitalization for more information. Basically, all you'd be doing is changing SwissFrancs into Bitcoin/AltCoin.  You don't need a bank to store it. You don't need to stockpile cash at home.  Stays liquid, there's no stock portfolio (albeit a coin portfolio), unlike in stocks there are no noteworthy buy and sell commissions, and the central bank can't just change the bills as in classic-cash-currency.  The only risk is volatility in the coin market, which is not necessarely a small risk.  Should coins have been going down, then for as long as you don't need that money and keep some for everyday&emergency use on a bank account, you can just wait until said coins re-climb - volatility goes both ways after all.",{'doc_id': '353028'}
"Title: 
""For easy math, say you are in the 25% tax bracket. A thousand deposited dollars is $750 out of your pocket, but $2000 after the match.  Now, you say you want to take the $750 and pay down the card. If you wait a year (at 20%) you'll owe $900, but have access to borrow a full $1000, at a low rate, 4% or so. The payment is less than $19/mo for 5 years.  So long as one is comfortable juggling their debt a bit, the impact of a fully matched 401(k) cannot be beat. Keep in mind, this is a different story than those who just say """"don't take a 401(k) loan."""" Here, it's the loan that offers you the chance to fund the account. If you are let go, and withdraw the money, even at the 25% rate, you net $1500 less the $200 penalty, or $1300 compared to the $750 you are out of pocket. If you don't want to take the loan, you're still ahead so long as you are able to pay the cards over a reasonable time. I'll admit, a 20% card paid over 10+ years can still trash a 100% return. This is why I add the 401(k) loan to the mix.  The question for you - jldugger - is how tight is the budget? And how much is the match? Is it dollar for dollar on first X%?""",{'doc_id': '353625'}
"Title: 
""Oftentimes, the lender (the owner of the security) is not explicitly involved in the lending transaction. Let's say the broker is holding a long-term position of 1MM shares from Client A. It is common for Client A's agreement with Broker A to include a clause that allows the broker to lend out the 1MM shares for its own profit (""""rehypothecation""""). Client A may be compensated for this in some form (e.g. baked into their financing rates), but they do not receive any compensation that is directly tied to lending activities. You also have securities lending agents that lend securities for an explicit fee. For example, the borrower's broker may not have sufficient inventory, in which case they would need to find a third-party lending agent. This happens both on-demand as well as for a fixed-terms (typically a large basket of securities). SLB (securities lending and borrowing) is a business in its own right.  I'm not sure I follow your follow-up question but oftentimes there is no restriction that prevents the broker from lending out shares """"for a very short time"""". Unless there is a transaction-based fee though, the number of times you lend shares does not affect """"pocketing the interest"""" since interest accrues as a function of time.""",{'doc_id': '356161'}
"Title: 
While I am not an advocate of shorting anything (unlimited downside, capped upside), you can:",{'doc_id': '357739'}
"Title: 
""If you're losing money or breaking even, you own a bad investment.  The problem you have is that you are emotionally invested in your tenant. That isn't a bad thing in general but it's costing you money and, unless interest rates fall enough to justify a refi or property taxes go down in your area, that's kind of unlikely to change.  Option #1 - Tell your wife that you are willing to accept a loss up to a certain level because of your long term relationship with your tenant. In a perfect world, the two of you would then discuss what the """"magic number"""" would be where you got out and come to a compromise. For example, if you are comfortable losing up to $3,000 per year and she is unhappy with any loss, you may agree on selling the house when your losses climb to $1,500. In a less perfect world, it would cause an argument as she has already told you what she wants you to do.  Option #2 - Raise the rent to the break even point. From what you've said, this will likely result in the loss of your tenant but you could then rent to someone else for significantly more.  Option #3 - Sell the house. It's an investment property which means it's supposed to make money for you. It can do that very quickly by way of a sale and then it's no longer your problem. Option #4 - Sell the house to your tenant. You bought it for $50,000 and it's currently worth $150,000 (roughly). The problem you face is that property taxes have gone up and caused your mortgage to increase past your tenants ability to pay. My guess is, after 15 years, your payoff is somewhere in the high $20's to mid 30's assuming you got a 30 year loan and haven't refinanced. If you sell to her for say $75,000 (or even up to $90,000) you will still make a profit (wife is happy), she will get a mortgage she can afford and be able to stay in the house (you and the tenant are happy). Added bonus is that her property taxes would be lower (assuming a different rate for investment property in your area). I would discuss this at length with your wife as well before making such an offer.  Option #5 - Get a property management company. As mentioned above, they will keep a percentage but will remove your emotions from the equation altogether and turn the situation into a winner.  I don't know if your wife is right in saying you don't have the stomach for this, but I do think your heart is getting in the way in this particular situation. I get the feeling that if your tenant was 25 years old and had only been renting from you since last October, you would have no problem raising the rent to market levels at every renewal.""",{'doc_id': '363810'}
"Title: 
Schwab High Yield Investor Checking does not charge for incoming wires.",{'doc_id': '364112'}
"Title: 
It is an issue of both utilization and average age of accounts. If your cards with $0 balances on them are: A) newer cards than the ones you are carrying balances on and you don't want them B) much lower limit cards than the ones you are carrying balances on then you can raise your score by closing them, as the utilization change won't be a large factor and you can raise the average age of your open accounts.",{'doc_id': '365263'}
"Title: 
""Other answers didn't seem to cover it, but most """"0%"""" bank loans (often offered to credit card holders in the form of balance transfer checks), aside from less-obvious fees like already-mentioned late fees, also charge an actual loan fee, typically 2-3% (or a minimum floor amount) - that was the deal with every single transfer 0% offer I ever saw from a bank. So, effectively, even if you pay off the loan perfectly, on time, and within 0% period, you STILL got a 3% loan and not 0% (assuming 0% period lasts 12 months which is often the case).""",{'doc_id': '366594'}
"Title: 
I called the IRS (click here for IRS contact info) and they said I do not need to get a new EIN.  I could have just filed the appropriate employer federal tax return (940/941) and then the filing requirements would have been updated.  But while I was on the phone, they just updated the filing requirements for my LLC so I am all good now (I still need to file the correct form and make the correct payments, etc. but I can use this same EIN going forward). Disclaimer: Don't trust me (or this answer) for tax advice (your situation may be different).  The IRS person on the phone was very helpful so I recommend calling them if you are in a similar situation.  FYI, I have found calling the IRS to always be very helpful.",{'doc_id': '366761'}
"Title: 
""Very good Ben, in a more simplistic form:  If debt was about math only, we would not have payday lenders, 21% + credit cards, or sub-prime car loans.  Yet these things are prevalent. Debt reduction is often about behavior modification.  As such small wins are necessary to keep going much like a 12 step program; or, gamification as Ben pointed out.   The funny thing is that if a person becomes and stays intense on a debt reduction program, interest rate """"inefficiency"""" is dwarfed by extra income or increased austerity.""",{'doc_id': '367375'}
"Title: 
""I'd say close them if they have fees, if you're worried about fraud or if you're going to be tempted to use them. It may have an affect on your credit rating, but it shouldn't hurt you seriously. Having too many cards gives you the """"opportunity"""" to overspend, which obviously isn't good.""",{'doc_id': '368806'}
"Title: 
Most of stock trading occurs on what is called a secondary market. For example, Microsoft is traded on NASDAQ, which is a stock exchange. An analogy that can be made is that of selling a used car. When you sell a used car to a third person, the maker of your car is unaffected by this transaction and the same goes for stock trading. Still within the same analogy, when the car is first sold, money goes directly to the maker (actually more complicated than that but good enough for our purposes). In the case of stock trading, this is called an Initial Public Offering (IPO) / Seasoned Public Offering (SPO), for most purposes. What this means is that a drop of value on a secondary market does not directly affect earning potential. Let me add some nuance to this. Say this drop from 20$ to 10$ is permanent and this company needs to finance itself through equity (stock) in the future. It is likely that it would not be able to obtain as much financing in this matter and would either 1) have to rely more on debt and raise its cost of capital or 2) obtain less financing overall. This could potentially affect earnings through less cash available from financing. One last note: in any case, financing does not affect earnings except through cost of capital (i.e. interest paid) because it is neither revenue nor expense. Financing obtained from debt increases assets (cash) and liabilities (debt) and financing obtained from stock issuance increases assets (cash) and shareholder equity.",{'doc_id': '371720'}
"Title: 
The matching funds are free money, so it is a very good idea to take that money off the table.  Look at it as free 100% return: you deposit $1000, your employer matches that $1000, you now have $2000 in your 401(k).  (Obviously, I'm keeping things simple.  Vesting schedules mean that the employer match isn't yours to keep immediately, but rather after some time; usually in chunks.) Beyond the employer match, you need to consider what is available for investment in a 401(k).  Typically, your options are more limited then in an IRA.  The cost of the 401(k) should be considered, as it isn't trivial for most.  (The specifics will of course vary, but in large IRA accounts are cheaper.) So, it's about the opportunity costs.  Up to the employer match, it doesn't matter as much that your investment choices are more limited in a 401(k), because you're getting 100% return just on the matching funds.  Once that is exhausted, you have more opportunity for returns, due to having more options available to you, by going with an account that provides more choices. The overall principle here is that you have to look at the whole picture.  This is similar to the notion that you should pay-down your high interest debt before investing, because from the perspective of investing the interest you're paying represent a loss, or negative return on investment, since money is going out of your accounts.  Specific to your question, you have to consider the various types of investment vehicles available to you.  It is not just about 401(k) and IRA accounts.  You may also consider a straight brokerage account, a savings account, CDs, etc.  The costs and returns that you can typically expect are your guides through the available choices.",{'doc_id': '371886'}
"Title: 
""The problem is that every option comes with risk - as you note, if you put money in stocks, you could lose (and many stocks are overpriced).  If you put money in bonds, you could lose (many bonds are overpriced).  If you buy precious metals, they could fall further currently.  If you hold cash, central banks might try to ban cash (we'll hear the typical """"This will never happen"""" from financial advisers - and they'll be wrong).  Cryptocurrencies are an option, but boy do they fluctuate, so there's risk here too. Those are options and all come with risks, and here's my preferred approach to handling negative interest rates:""",{'doc_id': '374400'}
"Title: 
They can't keep rising with respect to people's income because eventually you run out of buyers. If there's roughly one house for every five people, then you'd better make sure that the price you set to sell your house is affordable to people in the upper fifth of income scales, or else you are mathematically guaranteed not to have any customers. Now, it's true that the price of particular houses can get much higher, but they tended to be higher in the first place. Housing isn't exactly an efficient market, but for the most part you have to pay for the house that you get, or else someone else will outbid you. An individual area might, temporarily, buck these trends because it suddenly becomes popular and there are a lot of extra buyers putting money on the table. In the long run, someone is going to build for those buyers, even if it means moving up the chain from enormous rural lots to suburban single-family homes to low-density garden apartments to residential towers.",{'doc_id': '374480'}
"Title: 
The vast majority of retail Forex brokers are market makers, rather than ECNs. With that said, the one that fits your description mostly closely is Interactive Brokers, is US-based, and well-respected. They have a good amount of exoitcs available.  Many ECNs don't carry these because of the mere fact that they make money on transactions, versus market makers who make money on transactions and even more on your losses. So, if the business model is to make money only on transactions, and they are as rarely traded as exotics are, there's no money to be made.",{'doc_id': '376126'}
"Title: 
The two banks involved may have different policies about honoring the check. It might not be written on the check.  Your bank may decide that the stale check has to be treated differently and will withhold funds for a longer period of time before giving you access to the money. They will give time for the first bank to refuse to honor the check. They may be concerned about insufficient funds, the age of the check, and the fact that the original account could have been closed. If you are concerned about the age of the check. You could go to your bank in person, instead of using deposit by ATM, scanner, or smart phone. This allows you to talk to a knowledgeable person. And if they are going to treat the check differently or reject the check, they can let you know right away. The audit may not have been concerned about the fact that the check hadn't been cashed because when they did the audit the check was still considered fresh. Some companies will contact you eventually to reissue the check so you they can get the liability off their books.  If the bank does refuse the check contact the company to see how you can get a replacement check issued. They may want proof the check can't be cashed so they don't have to worry about paying you twice.",{'doc_id': '376499'}
"Title: 
In the case of VFIAX versus VOO, if you're a buy-and-hold investor, you're probably better off with the mutual fund because you can buy fractional shares. However, in general the expense ratio for ETFs will be lower than equivalent mutual funds (even passive index funds). They are the same in this case because the mutual fund is Admiral Class, which has a $10,000 minimum investment that not all people may be able to meet. Additionally, ETFs are useful when you don't have an account with the mutual fund company (i.e. Vanguard), and buying the mutual fund would incur heavy transaction fees.",{'doc_id': '377429'}
"Title: 
""If you are already invested in a particular stock, I like JoeTaxpayer's answer. Think about it as if you are re-buying the stocks you own every day you decide to keep them and don't set emotional anchor points about what you paid for them or what they might be worth tomorrow. These lead to two major logical fallacies that investor's commonly fall prey to, Loss Aversion and Sunk Cost, both of which can be bad for your portfolio in the long run. To avert these natural tendencies, I suggest having a game plan before you purchase a stock based on on your investment goals for that stock. For example a combination of one or more of the following: I'm investing for the long term and I expect this stock to appreciate and will hold it until (specific event/time) at which point I will (sell it all/sell it gradually over a fixed time period) right around the time I need the money. I'm going to bail on this stock if it falls more than X % from my purchase price. I'm going to cash out (all/half/some) of this investment if it gains more than x % from my purchase price to lock in my returns. The important thing is to arrive at a strategy before you are invested and are likely to be more emotional than rational.  Otherwise, it can be very hard to sell a """"hot"""" stock that has suddenly jumped in price 25% because """"it has momentum"""" (gambler's fallacy). Conversely it can be hard to sell a stock when it drops by 25% because """"I know it will bounce back eventually"""" (Sunk Cost/Loss Aversion Fallacy).  Also, remember that there is opportunity cost from sticking with a losing investment because your brain is saying """"I really haven't lost money until I give up and sell it."""" When logically you should be thinking, """"If I move my money to a more promising investment I could get a better return than I am likely to on what I'm holding.""""""",{'doc_id': '378173'}
"Title: 
The most tax efficient way to get some cash would be to sell some stocks from the Fidelity account that have the lowest capital gains. The tax will typically be 15% of the capital gains. This will be a one-time cost which should save you money compared to paying 7.5% on the loan year after year. Tax on selling the stock options will probably be higher, since you imply there would be high capital gains, and some of the proceeds might even be taxed as income, not capital gains.",{'doc_id': '378594'}
"Title: 
Sounds fishy - taking out more debt to pay the main mortgage down faster? There are a couple of issues I can see: I would think that a much more sensible strategy with a lot less risk is to save up extra cash and send your lender a check every quarter or six months.",{'doc_id': '379487'}
"Title: 
There is also security aspect. By reducing the number of active credit/debit cards, one significantly reduces the surface of attack. There is smaller chance of getting one of your card information stolen and misused (cf Target data leaks and others).",{'doc_id': '381720'}
"Title: 
""You are conflating two different types of risk here.  First, you want to invest money, and presumably you're not looking at the """"lowest risk, lowest returns"""" end of the spectrum. This is an inherently risky activity.  Second, you are in a principal-agent relationship with your advisor, and are exposed to the risk of your advisor not maximizing your profits. A lot has been written on principal-agent theory, and while incentive schemes exist, there is no optimal solution.  In your case, you hope that your agent will start maximizing your profits if they are 100% correlated with his profits. While this idea is true (at least according to standard economic theory, you could find exceptions in behavioral economics and in reality), it also forces the agent to participate in the first risk.  From the point of view of the agent, this does not make sense. He is looking to render services and receive income for it. An agent with integrity is certainly prepared to carry the risk of his own incompetence, just like Apple is prepared to replace your iPhone should it not start one day. But the agent is not prepared to carry additional risks such as the market risk, and should not be compelled to do so. It is your risk, a risk you personally take by deciding to play the investment gamble, and you cannot transfer it to somebody else.  Of course, what makes the situation here more difficult than the iPhone example is that market-driven losses cannot be easily distinguished from incompetent-agent losses. So, there is no setup in which you carry the market risk only and your agent carries the incompetence risk only. But as much as you want a solution in which the agent carries all risk, you probably won't find an agent willing to sign such a contract. So you have to simply accept that both the market risk and the incompetence risk are inherent to being an investor.  You can try to mitigate your own incompetence by having an advisor invest for you, but then you have to accept the risk of his incompetence. There is no way to depress the total incompetence risk to zero.""",{'doc_id': '381757'}
"Title: 
""A Tweep friend asked me a similar question. In her case it was in the larger context of a marriage and house purchase. In reply I wrote a detail article Student Loans and Your First Mortgage.  The loan payment easily fit between the generally accepted qualifying debt ratios, 28% for house/36 for all debt. If the loan payment has no effect on the mortgage one qualifies for, that's one thing, but taking say $20K to pay it off will impact the house you can buy. For a 20% down purchase, this multiplies up to $100k less house. Or worse, a lower down payment percent then requiring PMI.  Clearly, I had a specific situation to address, which ultimately becomes part of the list for """"pay off student loan? Pro / Con""""  Absent the scenario I offered, I'd line up debt, highest to lowest rate (tax adjusted of course) and hack away at it all. It's part of the big picture like any other debt, save for the cases where it can be cancelled.  Personal finance is exactly that, personal. Advisors (the good ones) make their money by looking carefully at the big picture and not offering a cookie-cutter approach.""",{'doc_id': '384626'}
"Title: 
It's whatever you decide. Taking money out of an S-Corp via distribution isn't a taxable event. Practically speaking, yes, you should make sure you have enough money to afford the distribution after paying your expenses, lest you have to put money back a few days later in to pay the phone bill. You might not want to distribute every penny of profit the moment you book it, either -- keeping some money in the business checking account is probably a good idea. If you have consistent cash flow you could distribute monthly or quarterly profits 30 or 60 days in arrears, for example, and then still have cash on hand for operations. Your net profit is reflected on the Schedule K for inclusion on your personal tax return. As an S-Corp, the profit is passed through to the shareholders and is taxable whether or not you actually distributed the money. You owe taxes on the profit reported on the Schedule K, not the amounts distributed. You really should get a tax accountant. Long-term, you'll save money by having your books set up correctly from the start rather than have to go back and fix any mistakes. Go to a Chamber of Commerce meeting or ask a colleague, trusted vendor, or customer for a recommendation.",{'doc_id': '385073'}
